,datetime,true_aqi,predicted_aqi,city
12206,2024-08-13 16:00:00,5,5,Bangkok
12207,2024-08-13 16:00:00,5,5,Chiang Mai
12209,2024-08-13 17:00:00,3,3,Chiang Mai
12208,2024-08-13 17:00:00,5,5,Bangkok
12210,2024-08-13 18:00:00,5,5,Chiang Mai
12211,2024-08-13 18:00:00,4,4,Bangkok
12212,2024-08-13 19:00:00,5,5,Chiang Mai
12213,2024-08-13 19:00:00,5,5,Bangkok
12214,2024-08-13 20:00:00,4,4,Chiang Mai
12215,2024-08-13 20:00:00,3,3,Bangkok
12216,2024-08-13 21:00:00,5,5,Bangkok
12217,2024-08-13 21:00:00,5,5,Chiang Mai
12218,2024-08-13 22:00:00,3,3,Bangkok
12219,2024-08-13 22:00:00,5,5,Chiang Mai
12221,2024-08-13 23:00:00,5,5,Chiang Mai
12220,2024-08-13 23:00:00,5,5,Bangkok
12222,2024-08-14 00:00:00,5,5,Bangkok
12223,2024-08-14 00:00:00,5,5,Chiang Mai
12224,2024-08-14 01:00:00,5,5,Bangkok
12225,2024-08-14 01:00:00,5,5,Chiang Mai
12226,2024-08-14 02:00:00,5,5,Chiang Mai
12227,2024-08-14 02:00:00,5,5,Bangkok
12228,2024-08-14 03:00:00,4,4,Chiang Mai
12229,2024-08-14 03:00:00,2,2,Bangkok
12230,2024-08-14 04:00:00,5,5,Bangkok
12231,2024-08-14 04:00:00,5,5,Chiang Mai
12233,2024-08-14 05:00:00,5,5,Chiang Mai
12232,2024-08-14 05:00:00,4,5,Bangkok
12234,2024-08-14 06:00:00,4,4,Bangkok
12235,2024-08-14 06:00:00,5,5,Chiang Mai
12236,2024-08-14 07:00:00,5,5,Bangkok
12237,2024-08-14 07:00:00,5,5,Chiang Mai
12238,2024-08-14 08:00:00,2,2,Chiang Mai
12239,2024-08-14 08:00:00,4,4,Bangkok
12240,2024-08-14 09:00:00,5,5,Bangkok
12241,2024-08-14 09:00:00,5,5,Chiang Mai
12242,2024-08-14 10:00:00,5,5,Chiang Mai
12243,2024-08-14 10:00:00,3,3,Bangkok
12245,2024-08-14 11:00:00,3,3,Chiang Mai
12244,2024-08-14 11:00:00,5,5,Bangkok
12247,2024-08-14 12:00:00,4,4,Bangkok
12246,2024-08-14 12:00:00,5,5,Chiang Mai
12248,2024-08-14 13:00:00,5,5,Chiang Mai
12249,2024-08-14 13:00:00,4,3,Bangkok
12250,2024-08-14 14:00:00,5,4,Bangkok
12251,2024-08-14 14:00:00,4,4,Chiang Mai
12252,2024-08-14 15:00:00,5,5,Chiang Mai
12253,2024-08-14 15:00:00,5,5,Bangkok
12254,2024-08-14 16:00:00,5,5,Chiang Mai
12255,2024-08-14 16:00:00,4,3,Bangkok
12256,2024-08-14 17:00:00,1,1,Bangkok
12257,2024-08-14 17:00:00,5,5,Chiang Mai
12259,2024-08-14 18:00:00,3,2,Bangkok
12258,2024-08-14 18:00:00,4,4,Chiang Mai
12260,2024-08-14 19:00:00,5,5,Chiang Mai
12261,2024-08-14 19:00:00,5,5,Bangkok
12262,2024-08-14 20:00:00,5,5,Chiang Mai
12263,2024-08-14 20:00:00,3,5,Bangkok
12264,2024-08-14 21:00:00,5,5,Bangkok
12265,2024-08-14 21:00:00,2,2,Chiang Mai
12266,2024-08-14 22:00:00,5,5,Bangkok
12267,2024-08-14 22:00:00,5,5,Chiang Mai
12268,2024-08-14 23:00:00,5,2,Bangkok
12269,2024-08-14 23:00:00,3,3,Chiang Mai
12271,2024-08-15 00:00:00,3,2,Chiang Mai
12270,2024-08-15 00:00:00,5,5,Bangkok
12272,2024-08-15 01:00:00,4,4,Chiang Mai
12273,2024-08-15 01:00:00,3,3,Bangkok
12274,2024-08-15 02:00:00,3,3,Chiang Mai
12275,2024-08-15 02:00:00,5,5,Bangkok
12276,2024-08-15 03:00:00,3,2,Bangkok
12277,2024-08-15 03:00:00,5,5,Chiang Mai
12278,2024-08-15 04:00:00,5,5,Bangkok
12279,2024-08-15 04:00:00,4,3,Chiang Mai
12280,2024-08-15 05:00:00,4,4,Bangkok
12281,2024-08-15 05:00:00,4,3,Chiang Mai
12283,2024-08-15 06:00:00,5,5,Bangkok
12282,2024-08-15 06:00:00,5,5,Chiang Mai
12284,2024-08-15 07:00:00,5,5,Bangkok
12285,2024-08-15 07:00:00,4,4,Chiang Mai
12286,2024-08-15 08:00:00,4,4,Bangkok
12287,2024-08-15 08:00:00,4,4,Chiang Mai
12288,2024-08-15 09:00:00,2,5,Chiang Mai
12289,2024-08-15 09:00:00,4,4,Bangkok
12290,2024-08-15 10:00:00,5,5,Bangkok
12291,2024-08-15 10:00:00,3,4,Chiang Mai
12292,2024-08-15 11:00:00,2,2,Chiang Mai
12293,2024-08-15 11:00:00,5,5,Bangkok
12294,2024-08-15 12:00:00,5,5,Chiang Mai
12295,2024-08-15 12:00:00,5,5,Bangkok
12297,2024-08-15 13:00:00,5,5,Chiang Mai
12296,2024-08-15 13:00:00,3,3,Bangkok
12298,2024-08-15 14:00:00,4,4,Bangkok
12299,2024-08-15 14:00:00,1,1,Chiang Mai
12300,2024-08-15 15:00:00,5,5,Bangkok
12301,2024-08-15 15:00:00,5,5,Chiang Mai
12302,2024-08-15 16:00:00,5,5,Chiang Mai
12303,2024-08-15 16:00:00,5,5,Bangkok
12304,2024-08-15 17:00:00,4,4,Chiang Mai
12305,2024-08-15 17:00:00,4,4,Bangkok
12306,2024-08-15 18:00:00,5,5,Chiang Mai
12307,2024-08-15 18:00:00,5,5,Bangkok
12309,2024-08-15 19:00:00,4,4,Chiang Mai
12308,2024-08-15 19:00:00,5,5,Bangkok
12310,2024-08-15 20:00:00,5,5,Bangkok
12311,2024-08-15 20:00:00,5,5,Chiang Mai
12312,2024-08-15 21:00:00,5,5,Bangkok
12313,2024-08-15 21:00:00,5,5,Chiang Mai
12314,2024-08-15 22:00:00,5,5,Bangkok
12315,2024-08-15 22:00:00,5,5,Chiang Mai
12316,2024-08-15 23:00:00,5,5,Chiang Mai
12317,2024-08-15 23:00:00,4,4,Bangkok
12318,2024-08-16 00:00:00,4,3,Bangkok
12319,2024-08-16 00:00:00,3,3,Chiang Mai
12321,2024-08-16 01:00:00,4,5,Bangkok
12320,2024-08-16 01:00:00,3,4,Chiang Mai
12322,2024-08-16 02:00:00,5,5,Chiang Mai
12323,2024-08-16 02:00:00,5,5,Bangkok
12324,2024-08-16 03:00:00,2,2,Bangkok
12325,2024-08-16 03:00:00,3,3,Chiang Mai
12326,2024-08-16 04:00:00,5,5,Chiang Mai
12327,2024-08-16 04:00:00,5,5,Bangkok
12328,2024-08-16 05:00:00,5,5,Bangkok
12329,2024-08-16 05:00:00,5,5,Chiang Mai
12330,2024-08-16 06:00:00,5,5,Chiang Mai
12331,2024-08-16 06:00:00,5,5,Bangkok
12333,2024-08-16 07:00:00,5,5,Bangkok
12332,2024-08-16 07:00:00,5,5,Chiang Mai
12334,2024-08-16 08:00:00,4,4,Chiang Mai
12335,2024-08-16 08:00:00,3,3,Bangkok
12336,2024-08-16 09:00:00,5,5,Bangkok
12337,2024-08-16 09:00:00,3,3,Chiang Mai
12338,2024-08-16 10:00:00,5,5,Bangkok
12339,2024-08-16 10:00:00,5,5,Chiang Mai
12340,2024-08-16 11:00:00,4,4,Bangkok
12341,2024-08-16 11:00:00,4,5,Chiang Mai
12342,2024-08-16 12:00:00,3,3,Bangkok
12343,2024-08-16 12:00:00,4,3,Chiang Mai
12345,2024-08-16 13:00:00,4,4,Chiang Mai
12344,2024-08-16 13:00:00,5,5,Bangkok
12347,2024-08-16 14:00:00,5,5,Chiang Mai
12346,2024-08-16 14:00:00,5,4,Bangkok
12348,2024-08-16 15:00:00,4,5,Bangkok
12349,2024-08-16 15:00:00,4,3,Chiang Mai
12350,2024-08-16 16:00:00,5,5,Bangkok
12351,2024-08-16 16:00:00,5,4,Chiang Mai
12352,2024-08-16 17:00:00,5,5,Bangkok
12353,2024-08-16 17:00:00,5,5,Chiang Mai
12354,2024-08-16 18:00:00,4,4,Bangkok
12355,2024-08-16 18:00:00,5,5,Chiang Mai
12356,2024-08-16 19:00:00,5,2,Bangkok
12357,2024-08-16 19:00:00,3,3,Chiang Mai
12359,2024-08-16 20:00:00,5,5,Chiang Mai
12358,2024-08-16 20:00:00,5,5,Bangkok
12360,2024-08-16 21:00:00,4,4,Bangkok
12361,2024-08-16 21:00:00,5,5,Chiang Mai
12362,2024-08-16 22:00:00,5,4,Bangkok
12363,2024-08-16 22:00:00,5,5,Chiang Mai
12364,2024-08-16 23:00:00,2,2,Bangkok
12365,2024-08-16 23:00:00,4,5,Chiang Mai
12366,2024-08-17 00:00:00,5,5,Chiang Mai
12367,2024-08-17 00:00:00,5,5,Bangkok
12368,2024-08-17 01:00:00,1,1,Chiang Mai
12369,2024-08-17 01:00:00,5,5,Bangkok
12371,2024-08-17 02:00:00,5,5,Bangkok
12370,2024-08-17 02:00:00,2,5,Chiang Mai
12372,2024-08-17 03:00:00,4,4,Chiang Mai
12373,2024-08-17 03:00:00,5,5,Bangkok
12374,2024-08-17 04:00:00,5,5,Chiang Mai
12375,2024-08-17 04:00:00,4,4,Bangkok
12376,2024-08-17 05:00:00,3,3,Chiang Mai
12377,2024-08-17 05:00:00,5,5,Bangkok
12378,2024-08-17 06:00:00,3,3,Chiang Mai
12379,2024-08-17 06:00:00,5,5,Bangkok
12380,2024-08-17 07:00:00,5,5,Chiang Mai
12381,2024-08-17 07:00:00,5,5,Bangkok
12383,2024-08-17 08:00:00,4,5,Bangkok
12382,2024-08-17 08:00:00,4,4,Chiang Mai
12384,2024-08-17 09:00:00,5,5,Chiang Mai
12385,2024-08-17 09:00:00,4,3,Bangkok
12386,2024-08-17 10:00:00,3,3,Chiang Mai
12387,2024-08-17 10:00:00,5,5,Bangkok
12388,2024-08-17 11:00:00,4,4,Chiang Mai
12389,2024-08-17 11:00:00,5,5,Bangkok
12390,2024-08-17 12:00:00,5,5,Chiang Mai
12391,2024-08-17 12:00:00,5,5,Bangkok
12392,2024-08-17 13:00:00,5,5,Chiang Mai
12393,2024-08-17 13:00:00,5,5,Bangkok
12394,2024-08-17 14:00:00,3,1,Chiang Mai
12395,2024-08-17 14:00:00,5,5,Bangkok
12396,2024-08-17 15:00:00,5,5,Bangkok
12397,2024-08-17 15:00:00,3,4,Chiang Mai
12399,2024-08-17 16:00:00,5,5,Chiang Mai
12398,2024-08-17 16:00:00,5,5,Bangkok
12400,2024-08-17 17:00:00,2,2,Bangkok
12401,2024-08-17 17:00:00,5,5,Chiang Mai
12402,2024-08-17 18:00:00,3,3,Bangkok
12403,2024-08-17 18:00:00,4,4,Chiang Mai
12404,2024-08-17 19:00:00,5,5,Chiang Mai
12405,2024-08-17 19:00:00,4,4,Bangkok
12406,2024-08-17 20:00:00,3,3,Chiang Mai
12407,2024-08-17 20:00:00,5,5,Bangkok
12408,2024-08-17 21:00:00,5,5,Chiang Mai
12409,2024-08-17 21:00:00,5,5,Bangkok
12411,2024-08-17 22:00:00,2,2,Bangkok
12410,2024-08-17 22:00:00,5,5,Chiang Mai
12412,2024-08-17 23:00:00,5,5,Chiang Mai
12413,2024-08-17 23:00:00,4,4,Bangkok
12414,2024-08-18 00:00:00,4,4,Chiang Mai
12415,2024-08-18 00:00:00,3,3,Bangkok
12416,2024-08-18 01:00:00,5,5,Chiang Mai
12417,2024-08-18 01:00:00,5,5,Bangkok
12418,2024-08-18 02:00:00,5,5,Chiang Mai
12419,2024-08-18 02:00:00,5,5,Bangkok
12420,2024-08-18 03:00:00,3,5,Chiang Mai
12421,2024-08-18 03:00:00,5,5,Bangkok
12423,2024-08-18 04:00:00,2,2,Bangkok
12422,2024-08-18 04:00:00,4,4,Chiang Mai
12424,2024-08-18 05:00:00,3,4,Chiang Mai
12425,2024-08-18 05:00:00,3,3,Bangkok
12426,2024-08-18 06:00:00,5,5,Chiang Mai
12427,2024-08-18 06:00:00,4,4,Bangkok
12428,2024-08-18 07:00:00,5,5,Bangkok
12429,2024-08-18 07:00:00,5,5,Chiang Mai
12430,2024-08-18 08:00:00,2,2,Chiang Mai
12431,2024-08-18 08:00:00,5,5,Bangkok
12432,2024-08-18 09:00:00,4,4,Chiang Mai
12433,2024-08-18 09:00:00,2,2,Bangkok
12435,2024-08-18 10:00:00,2,2,Bangkok
12434,2024-08-18 10:00:00,5,5,Chiang Mai
12436,2024-08-18 11:00:00,2,1,Bangkok
12437,2024-08-18 11:00:00,1,1,Chiang Mai
12438,2024-08-18 12:00:00,5,5,Bangkok
12439,2024-08-18 12:00:00,4,3,Chiang Mai
12440,2024-08-18 13:00:00,5,5,Bangkok
12441,2024-08-18 13:00:00,5,5,Chiang Mai
12442,2024-08-18 14:00:00,5,5,Bangkok
12443,2024-08-18 14:00:00,5,5,Chiang Mai
12444,2024-08-18 15:00:00,5,5,Bangkok
12445,2024-08-18 15:00:00,5,5,Chiang Mai
12446,2024-08-18 16:00:00,4,4,Bangkok
12447,2024-08-18 16:00:00,5,4,Chiang Mai
12449,2024-08-18 17:00:00,5,5,Chiang Mai
12448,2024-08-18 17:00:00,3,5,Bangkok
12450,2024-08-18 18:00:00,2,3,Chiang Mai
12451,2024-08-18 18:00:00,2,3,Bangkok
12452,2024-08-18 19:00:00,5,5,Bangkok
12453,2024-08-18 19:00:00,5,5,Chiang Mai
12454,2024-08-18 20:00:00,3,3,Bangkok
12455,2024-08-18 20:00:00,5,4,Chiang Mai
12456,2024-08-18 21:00:00,5,5,Chiang Mai
12457,2024-08-18 21:00:00,4,5,Bangkok
12458,2024-08-18 22:00:00,2,2,Bangkok
12459,2024-08-18 22:00:00,5,5,Chiang Mai
12461,2024-08-18 23:00:00,4,5,Bangkok
12460,2024-08-18 23:00:00,4,5,Chiang Mai
12462,2024-08-19 00:00:00,2,2,Chiang Mai
12463,2024-08-19 00:00:00,4,4,Bangkok
12464,2024-08-19 01:00:00,5,5,Chiang Mai
12465,2024-08-19 01:00:00,5,5,Bangkok
12466,2024-08-19 02:00:00,4,4,Chiang Mai
12467,2024-08-19 02:00:00,2,2,Bangkok
12468,2024-08-19 03:00:00,1,1,Chiang Mai
12469,2024-08-19 03:00:00,1,1,Bangkok
12470,2024-08-19 04:00:00,4,5,Chiang Mai
12471,2024-08-19 04:00:00,4,4,Bangkok
12472,2024-08-19 05:00:00,5,1,Chiang Mai
12473,2024-08-19 05:00:00,3,3,Bangkok
12475,2024-08-19 06:00:00,5,5,Bangkok
12474,2024-08-19 06:00:00,4,4,Chiang Mai
12476,2024-08-19 07:00:00,5,5,Chiang Mai
12477,2024-08-19 07:00:00,4,3,Bangkok
12478,2024-08-19 08:00:00,5,5,Bangkok
12479,2024-08-19 08:00:00,5,5,Chiang Mai
12480,2024-08-19 09:00:00,5,5,Bangkok
12481,2024-08-19 09:00:00,5,4,Chiang Mai
12482,2024-08-19 10:00:00,5,5,Chiang Mai
12483,2024-08-19 10:00:00,4,4,Bangkok
12484,2024-08-19 11:00:00,4,4,Chiang Mai
12485,2024-08-19 11:00:00,4,4,Bangkok
12487,2024-08-19 12:00:00,3,2,Bangkok
12486,2024-08-19 12:00:00,5,5,Chiang Mai
12488,2024-08-19 13:00:00,2,2,Bangkok
12489,2024-08-19 13:00:00,3,4,Chiang Mai
12490,2024-08-19 14:00:00,5,5,Bangkok
12491,2024-08-19 14:00:00,5,5,Chiang Mai
12492,2024-08-19 15:00:00,5,5,Bangkok
12493,2024-08-19 15:00:00,3,3,Chiang Mai
12494,2024-08-19 16:00:00,3,3,Bangkok
12495,2024-08-19 16:00:00,4,4,Chiang Mai
12496,2024-08-19 17:00:00,5,5,Chiang Mai
12497,2024-08-19 17:00:00,4,4,Bangkok
12499,2024-08-19 18:00:00,5,5,Chiang Mai
12498,2024-08-19 18:00:00,4,4,Bangkok
12501,2024-08-19 19:00:00,5,5,Bangkok
12500,2024-08-19 19:00:00,5,5,Chiang Mai
12502,2024-08-19 20:00:00,5,5,Chiang Mai
12503,2024-08-19 20:00:00,3,3,Bangkok
12504,2024-08-19 21:00:00,4,4,Bangkok
12505,2024-08-19 21:00:00,5,5,Chiang Mai
12506,2024-08-19 22:00:00,5,5,Bangkok
12507,2024-08-19 22:00:00,5,5,Chiang Mai
12508,2024-08-19 23:00:00,5,5,Bangkok
12509,2024-08-19 23:00:00,5,5,Chiang Mai
12510,2024-08-20 00:00:00,4,4,Bangkok
12511,2024-08-20 00:00:00,5,5,Chiang Mai
12512,2024-08-20 01:00:00,5,5,Bangkok
12513,2024-08-20 01:00:00,5,4,Chiang Mai
12515,2024-08-20 02:00:00,4,5,Chiang Mai
12514,2024-08-20 02:00:00,5,5,Bangkok
12516,2024-08-20 03:00:00,5,5,Bangkok
12517,2024-08-20 03:00:00,2,3,Chiang Mai
12518,2024-08-20 04:00:00,3,2,Bangkok
12519,2024-08-20 04:00:00,4,5,Chiang Mai
12520,2024-08-20 05:00:00,5,5,Bangkok
12521,2024-08-20 05:00:00,5,5,Chiang Mai
12522,2024-08-20 06:00:00,3,3,Bangkok
12523,2024-08-20 06:00:00,5,5,Chiang Mai
12524,2024-08-20 07:00:00,4,4,Chiang Mai
12525,2024-08-20 07:00:00,3,3,Bangkok
12527,2024-08-20 08:00:00,5,5,Bangkok
12526,2024-08-20 08:00:00,3,3,Chiang Mai
12528,2024-08-20 09:00:00,2,4,Chiang Mai
12529,2024-08-20 09:00:00,5,5,Bangkok
12530,2024-08-20 10:00:00,4,4,Bangkok
12531,2024-08-20 10:00:00,5,5,Chiang Mai
12532,2024-08-20 11:00:00,5,5,Bangkok
12533,2024-08-20 11:00:00,5,5,Chiang Mai
12534,2024-08-20 12:00:00,5,5,Chiang Mai
12535,2024-08-20 12:00:00,3,3,Bangkok
12536,2024-08-20 13:00:00,5,5,Chiang Mai
12537,2024-08-20 13:00:00,4,4,Bangkok
12539,2024-08-20 14:00:00,5,5,Chiang Mai
12538,2024-08-20 14:00:00,5,5,Bangkok
12540,2024-08-20 15:00:00,5,5,Bangkok
12541,2024-08-20 15:00:00,5,5,Chiang Mai
12542,2024-08-20 16:00:00,2,2,Bangkok
12543,2024-08-20 16:00:00,5,5,Chiang Mai
12544,2024-08-20 17:00:00,2,2,Bangkok
12545,2024-08-20 17:00:00,5,5,Chiang Mai
12546,2024-08-20 18:00:00,5,5,Bangkok
12547,2024-08-20 18:00:00,5,4,Chiang Mai
12549,2024-08-20 19:00:00,2,2,Chiang Mai
12548,2024-08-20 19:00:00,5,4,Bangkok
12551,2024-08-20 20:00:00,3,3,Chiang Mai
12550,2024-08-20 20:00:00,2,2,Bangkok
12552,2024-08-20 21:00:00,5,5,Bangkok
12553,2024-08-20 21:00:00,5,5,Chiang Mai
12554,2024-08-20 22:00:00,1,2,Bangkok
12555,2024-08-20 22:00:00,1,1,Chiang Mai
12556,2024-08-20 23:00:00,5,5,Chiang Mai
12557,2024-08-20 23:00:00,3,3,Bangkok
12558,2024-08-21 00:00:00,4,3,Chiang Mai
12559,2024-08-21 00:00:00,5,5,Bangkok
12560,2024-08-21 01:00:00,5,5,Bangkok
12561,2024-08-21 01:00:00,5,4,Chiang Mai
12563,2024-08-21 02:00:00,5,5,Chiang Mai
12562,2024-08-21 02:00:00,5,5,Bangkok
12564,2024-08-21 03:00:00,5,5,Bangkok
12565,2024-08-21 03:00:00,4,3,Chiang Mai
12566,2024-08-21 04:00:00,5,5,Bangkok
12567,2024-08-21 04:00:00,4,4,Chiang Mai
12568,2024-08-21 05:00:00,5,5,Bangkok
12569,2024-08-21 05:00:00,3,3,Chiang Mai
12570,2024-08-21 06:00:00,5,5,Bangkok
12571,2024-08-21 06:00:00,4,5,Chiang Mai
12572,2024-08-21 07:00:00,5,5,Chiang Mai
12573,2024-08-21 07:00:00,3,3,Bangkok
12575,2024-08-21 08:00:00,4,5,Chiang Mai
12574,2024-08-21 08:00:00,5,5,Bangkok
12576,2024-08-21 09:00:00,2,3,Bangkok
12577,2024-08-21 09:00:00,5,5,Chiang Mai
12578,2024-08-21 10:00:00,5,5,Bangkok
12579,2024-08-21 10:00:00,5,5,Chiang Mai
12580,2024-08-21 11:00:00,4,4,Bangkok
12581,2024-08-21 11:00:00,5,5,Chiang Mai
12582,2024-08-21 12:00:00,2,2,Bangkok
12583,2024-08-21 12:00:00,4,2,Chiang Mai
12584,2024-08-21 13:00:00,3,5,Bangkok
12585,2024-08-21 13:00:00,3,5,Chiang Mai
12587,2024-08-21 14:00:00,3,3,Chiang Mai
12586,2024-08-21 14:00:00,4,4,Bangkok
12588,2024-08-21 15:00:00,3,3,Bangkok
12589,2024-08-21 15:00:00,5,5,Chiang Mai
12590,2024-08-21 16:00:00,5,5,Bangkok
12591,2024-08-21 16:00:00,5,5,Chiang Mai
12592,2024-08-21 17:00:00,3,4,Bangkok
12593,2024-08-21 17:00:00,2,4,Chiang Mai
12594,2024-08-21 18:00:00,4,4,Chiang Mai
12595,2024-08-21 18:00:00,5,5,Bangkok
12596,2024-08-21 19:00:00,5,4,Bangkok
12597,2024-08-21 19:00:00,4,4,Chiang Mai
12598,2024-08-21 20:00:00,4,3,Chiang Mai
12599,2024-08-21 20:00:00,4,4,Bangkok
12601,2024-08-21 21:00:00,3,3,Bangkok
12600,2024-08-21 21:00:00,5,5,Chiang Mai
12603,2024-08-21 22:00:00,2,2,Bangkok
12602,2024-08-21 22:00:00,5,5,Chiang Mai
12604,2024-08-21 23:00:00,3,3,Chiang Mai
12605,2024-08-21 23:00:00,5,5,Bangkok
12606,2024-08-22 00:00:00,5,5,Bangkok
12607,2024-08-22 00:00:00,2,2,Chiang Mai
12608,2024-08-22 01:00:00,5,5,Chiang Mai
12609,2024-08-22 01:00:00,4,4,Bangkok
12610,2024-08-22 02:00:00,4,3,Bangkok
12611,2024-08-22 02:00:00,3,3,Chiang Mai
12612,2024-08-22 03:00:00,5,5,Bangkok
12613,2024-08-22 03:00:00,5,5,Chiang Mai
12614,2024-08-22 04:00:00,5,5,Chiang Mai
12615,2024-08-22 04:00:00,5,5,Bangkok
12617,2024-08-22 05:00:00,5,5,Chiang Mai
12616,2024-08-22 05:00:00,4,5,Bangkok
12618,2024-08-22 06:00:00,2,3,Chiang Mai
12619,2024-08-22 06:00:00,5,5,Bangkok
12620,2024-08-22 07:00:00,3,3,Bangkok
12621,2024-08-22 07:00:00,3,2,Chiang Mai
12622,2024-08-22 08:00:00,2,5,Bangkok
12623,2024-08-22 08:00:00,5,5,Chiang Mai
12624,2024-08-22 09:00:00,3,2,Bangkok
12625,2024-08-22 09:00:00,5,5,Chiang Mai
12626,2024-08-22 10:00:00,5,5,Chiang Mai
12627,2024-08-22 10:00:00,5,2,Bangkok
12629,2024-08-22 11:00:00,3,3,Chiang Mai
12628,2024-08-22 11:00:00,4,4,Bangkok
12630,2024-08-22 12:00:00,5,5,Bangkok
12631,2024-08-22 12:00:00,5,4,Chiang Mai
12632,2024-08-22 13:00:00,5,5,Bangkok
12633,2024-08-22 13:00:00,3,3,Chiang Mai
12634,2024-08-22 14:00:00,5,5,Chiang Mai
12635,2024-08-22 14:00:00,5,5,Bangkok
12636,2024-08-22 15:00:00,4,4,Bangkok
12637,2024-08-22 15:00:00,5,5,Chiang Mai
12638,2024-08-22 16:00:00,5,5,Bangkok
12639,2024-08-22 16:00:00,5,4,Chiang Mai
12641,2024-08-22 17:00:00,5,5,Chiang Mai
12640,2024-08-22 17:00:00,4,5,Bangkok
12642,2024-08-22 18:00:00,3,3,Chiang Mai
12643,2024-08-22 18:00:00,5,5,Bangkok
12644,2024-08-22 19:00:00,5,5,Bangkok
12645,2024-08-22 19:00:00,5,5,Chiang Mai
12646,2024-08-22 20:00:00,5,5,Bangkok
12647,2024-08-22 20:00:00,5,5,Chiang Mai
12648,2024-08-22 21:00:00,5,5,Bangkok
12649,2024-08-22 21:00:00,5,5,Chiang Mai
12651,2024-08-22 22:00:00,5,5,Bangkok
12650,2024-08-22 22:00:00,5,5,Chiang Mai
12653,2024-08-22 23:00:00,5,5,Bangkok
12652,2024-08-22 23:00:00,3,3,Chiang Mai
12654,2024-08-23 00:00:00,4,5,Chiang Mai
12655,2024-08-23 00:00:00,5,5,Bangkok
12656,2024-08-23 01:00:00,5,5,Bangkok
12657,2024-08-23 01:00:00,5,5,Chiang Mai
12658,2024-08-23 02:00:00,5,5,Chiang Mai
12659,2024-08-23 02:00:00,5,5,Bangkok
12660,2024-08-23 03:00:00,4,5,Chiang Mai
12661,2024-08-23 03:00:00,4,4,Bangkok
12662,2024-08-23 04:00:00,5,5,Chiang Mai
12663,2024-08-23 04:00:00,3,3,Bangkok
12665,2024-08-23 05:00:00,3,3,Bangkok
12664,2024-08-23 05:00:00,3,3,Chiang Mai
12666,2024-08-23 06:00:00,2,2,Chiang Mai
12667,2024-08-23 06:00:00,2,2,Bangkok
12668,2024-08-23 07:00:00,4,4,Chiang Mai
12669,2024-08-23 07:00:00,1,1,Bangkok
12670,2024-08-23 08:00:00,3,4,Chiang Mai
12671,2024-08-23 08:00:00,5,4,Bangkok
12672,2024-08-23 09:00:00,5,5,Chiang Mai
12673,2024-08-23 09:00:00,5,5,Bangkok
12674,2024-08-23 10:00:00,5,5,Chiang Mai
12675,2024-08-23 10:00:00,4,3,Bangkok
12677,2024-08-23 11:00:00,3,3,Bangkok
12676,2024-08-23 11:00:00,3,3,Chiang Mai
12678,2024-08-23 12:00:00,5,5,Chiang Mai
12679,2024-08-23 12:00:00,1,1,Bangkok
12680,2024-08-23 13:00:00,5,5,Chiang Mai
12681,2024-08-23 13:00:00,2,1,Bangkok
12682,2024-08-23 14:00:00,4,4,Chiang Mai
12683,2024-08-23 14:00:00,5,5,Bangkok
12684,2024-08-23 15:00:00,2,2,Bangkok
12685,2024-08-23 15:00:00,4,4,Chiang Mai
12686,2024-08-23 16:00:00,5,5,Chiang Mai
12687,2024-08-23 16:00:00,5,5,Bangkok
12689,2024-08-23 17:00:00,5,5,Chiang Mai
12688,2024-08-23 17:00:00,2,2,Bangkok
12690,2024-08-23 18:00:00,5,5,Bangkok
12691,2024-08-23 18:00:00,3,4,Chiang Mai
12692,2024-08-23 19:00:00,4,4,Bangkok
12693,2024-08-23 19:00:00,5,5,Chiang Mai
12694,2024-08-23 20:00:00,4,4,Bangkok
12695,2024-08-23 20:00:00,4,5,Chiang Mai
12696,2024-08-23 21:00:00,5,5,Bangkok
12697,2024-08-23 21:00:00,5,5,Chiang Mai
12698,2024-08-23 22:00:00,5,5,Bangkok
12699,2024-08-23 22:00:00,3,3,Chiang Mai
12700,2024-08-23 23:00:00,5,5,Bangkok
12701,2024-08-23 23:00:00,5,5,Chiang Mai
12703,2024-08-24 00:00:00,5,5,Bangkok
12702,2024-08-24 00:00:00,5,5,Chiang Mai
12704,2024-08-24 01:00:00,5,5,Bangkok
12705,2024-08-24 01:00:00,4,4,Chiang Mai
12706,2024-08-24 02:00:00,5,5,Bangkok
12707,2024-08-24 02:00:00,5,5,Chiang Mai
12708,2024-08-24 03:00:00,5,5,Bangkok
12709,2024-08-24 03:00:00,5,5,Chiang Mai
12710,2024-08-24 04:00:00,4,4,Bangkok
12711,2024-08-24 04:00:00,5,5,Chiang Mai
12712,2024-08-24 05:00:00,2,2,Bangkok
12713,2024-08-24 05:00:00,5,5,Chiang Mai
12715,2024-08-24 06:00:00,5,5,Chiang Mai
12714,2024-08-24 06:00:00,3,3,Bangkok
12716,2024-08-24 07:00:00,5,5,Chiang Mai
12717,2024-08-24 07:00:00,5,5,Bangkok
12718,2024-08-24 08:00:00,5,5,Chiang Mai
12719,2024-08-24 08:00:00,2,2,Bangkok
12720,2024-08-24 09:00:00,2,2,Bangkok
12721,2024-08-24 09:00:00,4,4,Chiang Mai
12722,2024-08-24 10:00:00,4,5,Bangkok
