date,time,longitude,latitude,aqi,co,no,no2,so2,o3,pm2_5,pm10,nh3
2021-01-07,16:00:00,98.9853,18.7883,5,2483.37,0.98,45.24,15.74,80.82,72.99,78.7,11.02
2021-01-07,17:00:00,98.9853,18.7883,5,3791.81,2.79,75.4,16.21,35.41,68.16,73.44,12.16
2021-01-07,18:00:00,98.9853,18.7883,5,5767.82,25.03,90.48,18.36,1.24,71.27,76.98,14.57
2021-01-07,19:00:00,98.9853,18.7883,5,6195.07,50.07,69.92,17.88,0.0,73.74,80.64,15.58
2021-01-07,20:00:00,98.9853,18.7883,5,5500.79,52.75,54.84,15.5,0.0,74.22,82.22,14.69
2021-01-07,21:00:00,98.9853,18.7883,5,4859.92,50.07,45.24,12.28,0.0,76.33,85.01,12.79
2021-01-07,22:00:00,98.9853,18.7883,5,4486.08,47.39,39.07,10.49,0.0,81.21,90.47,11.4
2021-01-07,23:00:00,98.9853,18.7883,5,4219.06,44.26,36.33,9.78,0.0,84.83,94.2,10.39
2021-01-08,00:00:00,98.9853,18.7883,5,4005.43,44.26,33.93,9.06,0.0,86.4,95.76,9.63
2021-01-08,01:00:00,98.9853,18.7883,5,3524.78,38.0,31.87,8.94,0.0,85.99,95.23,9.25
2021-01-08,02:00:00,98.9853,18.7883,5,2937.32,29.95,29.47,9.06,0.0,84.95,94.31,10.26
2021-01-08,03:00:00,98.9853,18.7883,5,2510.07,24.14,27.76,9.18,0.01,84.95,94.66,11.91
2021-01-08,04:00:00,98.9853,18.7883,5,2189.64,19.89,26.39,9.78,0.01,84.91,94.85,13.81
2021-01-08,05:00:00,98.9853,18.7883,5,2002.72,17.66,26.05,10.49,0.02,84.75,94.92,15.45
2021-01-08,06:00:00,98.9853,18.7883,5,2029.42,20.34,24.33,10.73,0.01,86.28,96.56,15.07
2021-01-08,07:00:00,98.9853,18.7883,5,2830.51,37.55,22.96,12.04,0.0,92.15,102.89,13.68
2021-01-08,08:00:00,98.9853,18.7883,5,4379.27,67.06,24.68,14.31,0.02,94.29,103.72,11.78
2021-01-08,09:00:00,98.9853,18.7883,5,5393.98,85.83,28.79,15.97,0.49,90.26,97.84,11.53
2021-01-08,10:00:00,98.9853,18.7883,5,4966.74,66.16,43.53,15.97,4.29,83.18,89.5,11.4
2021-01-08,11:00:00,98.9853,18.7883,5,3524.78,17.88,62.38,15.97,42.56,75.57,80.8,9.75
2021-01-08,12:00:00,98.9853,18.7883,5,2536.77,3.49,40.78,16.45,123.02,73.72,78.04,7.66
2021-01-08,13:00:00,98.9853,18.7883,5,1789.09,1.58,22.62,16.93,151.63,69.43,72.97,5.76
2021-01-08,14:00:00,98.9853,18.7883,5,1308.44,1.24,16.45,17.88,141.62,65.34,68.6,5.19
2021-01-08,15:00:00,98.9853,18.7883,5,1161.58,1.16,15.59,17.41,125.89,60.1,63.24,4.75
2021-01-08,16:00:00,98.9853,18.7883,5,1054.76,0.96,15.25,19.07,107.29,54.95,57.95,3.77
2021-01-08,17:00:00,98.9853,18.7883,5,1388.55,0.85,25.02,21.94,80.82,53.96,57.05,3.58
2021-01-08,18:00:00,98.9853,18.7883,5,2109.53,0.19,41.13,23.13,45.78,56.56,60.09,4.62
2021-01-08,19:00:00,98.9853,18.7883,5,2349.85,0.02,45.93,21.22,26.46,57.95,61.98,5.7
2021-01-08,20:00:00,98.9853,18.7883,5,2109.53,0.03,40.44,19.07,22.35,55.58,59.83,5.89
2021-01-08,21:00:00,98.9853,18.7883,5,1695.63,0.03,31.87,17.17,22.53,50.83,55.02,5.38
2021-01-08,22:00:00,98.9853,18.7883,4,1401.9,0.02,26.39,14.78,23.6,46.51,50.47,4.88
2021-01-08,23:00:00,98.9853,18.7883,4,1295.09,0.02,24.68,12.64,25.75,45.14,48.82,4.56
2021-01-09,00:00:00,98.9853,18.7883,4,1281.74,0.01,23.99,10.37,27.9,47.09,50.45,4.62
2021-01-09,01:00:00,98.9853,18.7883,5,1094.82,0.0,17.82,8.46,33.98,50.1,53.16,4.69
2021-01-09,02:00:00,98.9853,18.7883,5,907.9,0.0,13.37,8.11,37.19,53.96,56.98,4.81
2021-01-09,03:00:00,98.9853,18.7883,5,794.41,0.0,11.14,8.82,40.05,58.23,61.2,4.81
2021-01-09,04:00:00,98.9853,18.7883,5,741.01,0.0,10.11,9.3,42.56,62.65,65.56,4.62
2021-01-09,05:00:00,98.9853,18.7883,5,754.36,0.0,10.28,9.42,44.35,66.53,69.35,4.43
2021-01-09,06:00:00,98.9853,18.7883,5,841.14,0.0,12.17,9.3,42.92,69.96,72.71,4.5
2021-01-09,07:00:00,98.9853,18.7883,5,1121.52,0.0,18.85,9.78,37.91,73.35,76.16,4.81
2021-01-09,08:00:00,98.9853,18.7883,5,1468.66,0.12,26.05,9.78,31.47,75.75,78.53,4.88
2021-01-09,09:00:00,98.9853,18.7883,5,1708.98,1.31,27.76,9.18,30.4,77.04,79.87,5.13
2021-01-09,10:00:00,98.9853,18.7883,5,1602.17,1.68,22.96,8.35,43.63,76.58,79.5,5.32
2021-01-09,11:00:00,98.9853,18.7883,5,1348.5,1.27,17.48,7.87,59.37,73.98,76.86,5.57
2021-01-09,12:00:00,98.9853,18.7883,5,1295.09,1.03,15.08,7.87,75.1,73.41,75.97,5.76
2021-01-09,13:00:00,98.9853,18.7883,5,1308.44,0.92,14.57,7.75,86.55,74.77,77.09,5.57
2021-01-09,14:00:00,98.9853,18.7883,5,1308.44,0.96,14.05,7.87,94.41,76.16,78.36,5.51
2021-01-09,15:00:00,98.9853,18.7883,5,1255.04,0.95,13.37,7.39,98.71,74.81,76.84,5.13
2021-01-09,16:00:00,98.9853,18.7883,5,1188.28,0.83,13.02,6.32,94.41,70.24,71.99,4.37
2021-01-09,17:00:00,98.9853,18.7883,5,1241.68,0.52,15.77,5.6,82.25,68.65,70.23,3.9
2021-01-09,18:00:00,98.9853,18.7883,5,1321.79,0.07,18.85,5.19,68.67,70.65,72.23,3.83
2021-01-09,19:00:00,98.9853,18.7883,5,1241.68,0.0,16.97,4.65,66.52,72.08,73.7,3.74
2021-01-09,20:00:00,98.9853,18.7883,5,1081.47,0.0,13.88,5.13,71.53,74.56,76.24,3.52
2021-01-09,21:00:00,98.9853,18.7883,5,1014.71,0.0,13.2,7.03,68.67,79.44,81.37,3.8
2021-01-09,22:00:00,98.9853,18.7883,5,1014.71,0.0,13.54,7.09,61.51,84.08,86.24,4.43
2021-01-09,23:00:00,98.9853,18.7883,5,1108.17,0.0,15.42,5.6,51.5,88.26,90.55,5.26
2021-01-10,00:00:00,98.9853,18.7883,5,1201.63,0.0,17.31,4.35,39.7,91.03,93.37,5.57
2021-01-10,01:00:00,98.9853,18.7883,5,1148.22,0.0,15.42,3.55,33.26,92.53,94.91,5.26
2021-01-10,02:00:00,98.9853,18.7883,5,1028.06,0.01,12.85,3.04,27.9,93.04,95.58,4.81
2021-01-10,03:00:00,98.9853,18.7883,5,921.25,0.01,11.14,2.89,23.6,93.5,96.24,4.75
2021-01-10,04:00:00,98.9853,18.7883,5,854.49,0.02,10.37,3.16,21.46,94.47,97.39,5.26
2021-01-10,05:00:00,98.9853,18.7883,5,854.49,0.05,11.31,4.05,19.49,96.06,99.19,6.27
2021-01-10,06:00:00,98.9853,18.7883,5,974.66,0.18,15.42,5.36,14.31,98.34,101.79,7.41
2021-01-10,07:00:00,98.9853,18.7883,5,1575.47,4.25,26.39,7.99,3.17,103.72,107.84,9.5
2021-01-10,08:00:00,98.9853,18.7883,5,2777.1,21.68,33.24,11.8,0.41,109.8,114.55,11.27
2021-01-10,09:00:00,98.9853,18.7883,5,3631.59,33.08,38.73,13.23,4.25,112.5,117.48,11.4
2021-01-10,10:00:00,98.9853,18.7883,5,3337.86,18.11,47.3,12.28,30.04,110.96,115.83,10.39
2021-01-10,11:00:00,98.9853,18.7883,5,2136.23,3.69,29.82,10.85,104.43,104.79,108.92,8.61
2021-01-10,12:00:00,98.9853,18.7883,5,1615.52,1.38,15.94,9.89,154.5,98.96,102.32,7.66
2021-01-10,13:00:00,98.9853,18.7883,5,1308.44,0.91,10.88,8.82,164.51,91.51,94.18,6.52
2021-01-10,14:00:00,98.9853,18.7883,5,1415.25,1.23,14.22,8.7,160.22,88.57,91.11,6.59
2021-01-10,15:00:00,98.9853,18.7883,5,1922.61,1.61,21.76,9.66,170.23,93.88,96.66,7.92
2021-01-10,16:00:00,98.9853,18.7883,5,2456.67,1.65,30.85,11.21,174.52,97.14,100.09,9.88
2021-01-10,17:00:00,98.9853,18.7883,5,3097.53,1.31,46.61,12.88,143.05,98.16,101.25,11.53
2021-01-10,18:00:00,98.9853,18.7883,5,3417.97,0.26,55.52,11.92,74.39,94.29,97.49,10.39
2021-01-10,19:00:00,98.9853,18.7883,5,3044.13,0.0,48.67,9.66,38.27,86.66,90.03,8.87
2021-01-10,20:00:00,98.9853,18.7883,5,2296.45,0.0,35.99,7.09,32.19,79.67,82.95,7.54
2021-01-10,21:00:00,98.9853,18.7883,5,1735.69,0.0,27.08,5.54,32.9,75.56,78.65,6.9
2021-01-10,22:00:00,98.9853,18.7883,5,1415.25,0.0,21.76,5.25,33.26,73.58,76.61,6.65
2021-01-10,23:00:00,98.9853,18.7883,5,1268.39,0.0,19.88,5.01,32.19,71.86,74.77,6.46
2021-01-11,00:00:00,98.9853,18.7883,5,1228.33,0.01,19.88,4.41,27.54,71.36,74.1,6.59
2021-01-11,01:00:00,98.9853,18.7883,5,1174.93,0.02,19.19,4.29,24.32,71.97,74.76,6.97
2021-01-11,02:00:00,98.9853,18.7883,5,1068.12,0.02,16.97,4.17,21.64,73.83,76.91,7.03
2021-01-11,03:00:00,98.9853,18.7883,5,961.3,0.03,14.57,4.11,20.56,75.51,78.82,6.27
2021-01-11,04:00:00,98.9853,18.7883,5,854.49,0.03,12.68,4.29,21.46,76.11,79.49,5.32
2021-01-11,05:00:00,98.9853,18.7883,5,807.76,0.03,12.34,5.07,22.53,76.11,79.53,4.81
2021-01-11,06:00:00,98.9853,18.7883,5,934.6,0.13,16.79,6.2,17.88,77.91,81.64,5.45
2021-01-11,07:00:00,98.9853,18.7883,5,1628.88,4.19,30.16,8.7,3.98,84.66,89.21,7.28
2021-01-11,08:00:00,98.9853,18.7883,5,3017.43,23.92,37.7,12.64,0.42,92.7,98.13,9.37
2021-01-11,09:00:00,98.9853,18.7883,5,3952.03,35.76,43.87,14.78,4.07,96.89,102.69,10.51
2021-01-11,10:00:00,98.9853,18.7883,5,3631.59,20.56,54.15,15.14,24.32,97.81,103.69,10.89
2021-01-11,11:00:00,98.9853,18.7883,5,2510.07,4.69,41.81,15.14,80.11,94.58,100.04,10.51
2021-01-11,12:00:00,98.9853,18.7883,5,1949.31,1.65,28.1,14.9,113.01,90.46,95.36,10.13
2021-01-11,13:00:00,98.9853,18.7883,5,1495.36,0.69,20.74,14.07,114.44,80.98,85.15,9.12
2021-01-11,14:00:00,98.9853,18.7883,5,1094.82,0.47,15.25,11.8,101.57,69.2,72.64,7.28
2021-01-11,15:00:00,98.9853,18.7883,5,1094.82,0.7,16.11,11.33,98.71,65.1,68.34,6.59
2021-01-11,16:00:00,98.9853,18.7883,5,1081.47,0.66,16.11,12.28,97.28,61.6,64.6,5.07
2021-01-11,17:00:00,98.9853,18.7883,5,1121.52,0.32,18.85,18.84,90.12,60.68,63.61,3.74
2021-01-11,18:00:00,98.9853,18.7883,5,1174.93,0.03,21.25,24.56,76.53,59.03,62.2,3.42
2021-01-11,19:00:00,98.9853,18.7883,5,1081.47,0.0,19.71,21.94,63.66,52.59,55.89,3.39
2021-01-11,20:00:00,98.9853,18.7883,4,961.3,0.0,16.97,13.71,52.93,45.16,48.18,3.33
2021-01-11,21:00:00,98.9853,18.7883,4,961.3,0.0,16.97,8.58,45.42,42.41,45.19,3.8
2021-01-11,22:00:00,98.9853,18.7883,4,974.66,0.0,17.48,6.74,40.77,42.88,45.59,4.31
2021-01-11,23:00:00,98.9853,18.7883,4,1068.12,0.0,20.05,6.26,35.76,44.54,47.4,5.07
2021-01-12,00:00:00,98.9853,18.7883,4,1108.17,0.0,20.56,5.78,32.54,45.76,48.63,5.45
2021-01-12,01:00:00,98.9853,18.7883,4,961.3,0.0,16.62,5.31,33.98,46.4,49.1,5.76
2021-01-12,02:00:00,98.9853,18.7883,4,821.11,0.0,13.71,5.19,32.54,46.85,49.44,6.46
2021-01-12,03:00:00,98.9853,18.7883,4,694.28,0.0,10.97,4.53,28.25,44.55,46.88,6.08
2021-01-12,04:00:00,98.9853,18.7883,4,567.44,0.01,8.48,3.87,25.75,38.74,40.65,4.94
2021-01-12,05:00:00,98.9853,18.7883,4,480.65,0.01,6.94,3.67,25.75,30.37,31.82,3.71
2021-01-12,06:00:00,98.9853,18.7883,3,487.33,0.02,7.71,3.76,23.96,24.66,25.92,3.48
2021-01-12,07:00:00,98.9853,18.7883,3,607.49,0.08,11.48,4.35,21.46,21.86,23.16,3.58
2021-01-12,08:00:00,98.9853,18.7883,2,827.79,0.28,16.97,4.89,17.35,19.97,21.27,3.67
2021-01-12,09:00:00,98.9853,18.7883,2,894.55,0.55,18.17,5.19,17.17,18.04,19.35,3.8
2021-01-12,10:00:00,98.9853,18.7883,2,787.74,0.74,15.08,5.19,22.89,16.08,17.41,3.77
2021-01-12,11:00:00,98.9853,18.7883,2,694.28,0.68,13.02,5.31,28.97,14.68,15.98,3.8
2021-01-12,12:00:00,98.9853,18.7883,2,647.54,0.41,12.34,5.6,32.54,13.87,15.15,3.9
2021-01-12,13:00:00,98.9853,18.7883,2,600.82,0.15,11.14,5.36,34.69,12.95,14.12,3.61
2021-01-12,14:00:00,98.9853,18.7883,2,627.52,0.27,11.31,5.42,35.76,13.14,14.31,3.61
2021-01-12,15:00:00,98.9853,18.7883,2,807.76,0.8,15.42,6.5,35.41,15.01,16.46,4.5
2021-01-12,16:00:00,98.9853,18.7883,2,974.66,1.26,19.02,6.68,34.69,16.3,17.88,4.75
2021-01-12,17:00:00,98.9853,18.7883,2,1201.63,1.34,24.33,6.62,28.97,16.88,18.47,4.75
2021-01-12,18:00:00,98.9853,18.7883,2,1401.9,0.59,30.5,6.97,18.77,17.51,19.27,5.19
2021-01-12,19:00:00,98.9853,18.7883,2,1415.25,0.29,31.19,7.27,14.13,18.26,20.27,5.83
2021-01-12,20:00:00,98.9853,18.7883,2,1281.74,0.2,27.76,6.8,14.84,18.4,20.56,5.89
2021-01-12,21:00:00,98.9853,18.7883,2,1108.17,0.11,23.31,6.08,16.63,18.49,20.68,5.76
2021-01-12,22:00:00,98.9853,18.7883,2,974.66,0.08,19.71,5.48,18.24,18.67,20.98,5.64
2021-01-12,23:00:00,98.9853,18.7883,2,921.25,0.1,18.34,5.13,17.7,18.9,21.29,5.57
2021-01-13,00:00:00,98.9853,18.7883,2,841.14,0.07,16.28,4.47,18.06,18.33,20.57,5.26
2021-01-13,01:00:00,98.9853,18.7883,2,700.95,0.03,12.34,3.82,20.56,17.65,19.72,4.94
2021-01-13,02:00:00,98.9853,18.7883,2,580.79,0.02,9.17,3.37,22.17,17.38,19.54,4.62
2021-01-13,03:00:00,98.9853,18.7883,2,527.38,0.02,7.97,3.19,22.17,17.51,19.76,4.56
2021-01-13,04:00:00,98.9853,18.7883,2,507.36,0.03,7.8,3.16,20.39,17.74,19.93,4.5
2021-01-13,05:00:00,98.9853,18.7883,2,574.11,0.23,9.77,2.92,13.23,19.1,21.43,4.56
2021-01-13,06:00:00,98.9853,18.7883,3,781.06,1.9,13.71,3.25,4.11,22.19,25.11,4.69
2021-01-13,07:00:00,98.9853,18.7883,4,1588.82,16.09,16.28,5.42,0.18,29.3,33.5,5.7
2021-01-13,08:00:00,98.9853,18.7883,4,3391.27,50.07,18.34,8.35,0.13,40.1,45.47,6.71
2021-01-13,09:00:00,98.9853,18.7883,4,5073.55,80.47,21.94,9.42,1.02,49.29,55.18,7.6
2021-01-13,10:00:00,98.9853,18.7883,5,4966.74,71.53,30.85,9.06,2.82,51.02,56.79,8.23
2021-01-13,11:00:00,98.9853,18.7883,4,1054.76,2.93,18.51,8.94,43.63,26.13,28.84,6.14
2021-01-13,12:00:00,98.9853,18.7883,4,834.47,1.43,12.51,7.87,65.8,26.43,28.66,5.32
2021-01-13,13:00:00,98.9853,18.7883,4,787.74,1.01,10.11,7.03,81.54,27.99,30.05,4.75
2021-01-13,14:00:00,98.9853,18.7883,4,1348.5,2.26,22.28,9.66,91.55,35.8,38.36,7.03
2021-01-13,15:00:00,98.9853,18.7883,5,2536.77,3.24,50.04,17.17,130.18,57.18,60.82,12.79
2021-01-13,16:00:00,98.9853,18.7883,5,3952.03,3.13,82.25,25.75,180.24,85.12,89.72,18.49
2021-01-13,17:00:00,98.9853,18.7883,5,6195.07,2.38,132.98,35.76,197.41,120.82,126.29,24.57
2021-01-13,18:00:00,98.9853,18.7883,5,9292.6,0.59,200.15,47.68,141.62,161.07,167.76,32.42
2021-01-13,19:00:00,98.9853,18.7883,5,11001.59,0.0,244.02,53.88,50.07,182.35,190.79,36.99
2021-01-13,20:00:00,98.9853,18.7883,5,10360.72,2.71,246.76,51.02,7.24,171.46,181.54,38.51
2021-01-13,21:00:00,98.9853,18.7883,5,9078.98,14.08,211.12,45.78,0.08,150.9,162.37,38.51
2021-01-13,22:00:00,98.9853,18.7883,5,7690.43,20.56,172.73,40.53,0.01,134.15,146.79,38.0
2021-01-13,23:00:00,98.9853,18.7883,5,6835.94,26.6,145.32,36.72,0.0,123.25,136.58,36.99
2021-01-14,00:00:00,98.9853,18.7883,5,5981.45,29.95,117.9,30.99,0.0,109.88,122.98,33.95
2021-01-14,01:00:00,98.9853,18.7883,5,4699.71,27.72,85.68,23.6,0.0,91.65,103.82,29.13
2021-01-14,02:00:00,98.9853,18.7883,5,3364.56,21.01,54.15,15.14,0.01,76.26,87.38,20.77
2021-01-14,03:00:00,98.9853,18.7883,5,2429.96,15.87,32.9,8.58,0.02,66.71,76.79,12.41
2021-01-14,04:00:00,98.9853,18.7883,5,1815.8,12.74,20.39,5.19,0.03,59.57,68.83,7.41
2021-01-14,05:00:00,98.9853,18.7883,5,1428.6,11.29,13.54,4.11,0.04,54.32,62.65,5.64
2021-01-14,06:00:00,98.9853,18.7883,5,1388.55,14.08,10.97,5.25,0.02,53.93,62.38,7.41
2021-01-14,07:00:00,98.9853,18.7883,5,2136.23,29.95,12.34,9.78,0.0,61.51,71.59,12.03
2021-01-14,08:00:00,98.9853,18.7883,5,4165.65,69.74,16.79,16.45,0.08,74.66,86.6,16.21
2021-01-14,09:00:00,98.9853,18.7883,5,6408.69,111.76,22.96,14.42,1.12,87.34,100.1,10.77
2021-01-14,10:00:00,98.9853,18.7883,5,7156.37,99.24,52.78,10.73,8.85,96.64,108.82,7.85
2021-01-14,11:00:00,98.9853,18.7883,5,1375.2,2.65,18.34,15.14,113.01,62.02,67.29,6.9
2021-01-14,12:00:00,98.9853,18.7883,5,1121.52,0.82,8.4,18.6,154.5,67.01,71.74,5.83
2021-01-14,13:00:00,98.9853,18.7883,5,1054.76,0.52,6.08,24.08,171.66,72.47,76.91,4.88
2021-01-14,14:00:00,98.9853,18.7883,5,1588.82,1.33,16.28,25.03,181.68,88.99,93.72,6.33
2021-01-14,15:00:00,98.9853,18.7883,5,2616.88,1.96,30.16,24.8,214.58,117.52,123.18,8.99
2021-01-14,16:00:00,98.9853,18.7883,5,3524.78,1.96,43.18,26.7,231.74,136.39,142.63,11.27
2021-01-14,17:00:00,98.9853,18.7883,5,5180.36,1.79,85.68,33.38,217.44,155.5,162.04,15.45
2021-01-14,18:00:00,98.9853,18.7883,5,7904.05,0.41,157.65,43.39,138.76,181.05,188.41,22.29
2021-01-14,19:00:00,98.9853,18.7883,5,9292.6,0.0,205.64,48.16,47.21,190.08,198.89,27.61
2021-01-14,20:00:00,98.9853,18.7883,5,8972.17,4.36,211.12,45.78,4.74,178.1,188.43,29.89
2021-01-14,21:00:00,98.9853,18.7883,5,8117.68,14.98,183.7,41.49,0.04,164.91,176.4,31.41
2021-01-14,22:00:00,98.9853,18.7883,5,7049.56,19.67,154.91,37.19,0.01,154.78,167.55,31.67
2021-01-14,23:00:00,98.9853,18.7883,5,6248.47,24.36,128.87,33.38,0.0,144.67,158.14,31.41
2021-01-15,00:00:00,98.9853,18.7883,5,5393.98,27.05,100.08,26.7,0.0,131.81,144.92,28.37
2021-01-15,01:00:00,98.9853,18.7883,5,4379.27,23.69,70.6,16.69,0.0,116.87,128.93,20.52
2021-01-15,02:00:00,98.9853,18.7883,5,3417.97,15.2,49.35,8.46,0.03,106.25,117.15,12.41
2021-01-15,03:00:00,98.9853,18.7883,5,2723.69,12.52,33.93,4.95,0.04,101.46,112.24,8.87
2021-01-15,04:00:00,98.9853,18.7883,5,2243.04,11.74,23.99,4.17,0.03,97.47,108.24,7.22
2021-01-15,05:00:00,98.9853,18.7883,5,1869.2,12.41,17.14,4.83,0.02,90.87,101.42,8.23
2021-01-15,06:00:00,98.9853,18.7883,5,1762.39,15.42,15.08,7.15,0.02,87.84,98.62,12.03
2021-01-15,07:00:00,98.9853,18.7883,5,2510.07,31.29,17.65,12.64,0.0,94.03,105.97,17.48
2021-01-15,08:00:00,98.9853,18.7883,5,4646.3,72.42,22.96,21.22,0.08,104.23,117.57,23.81
2021-01-15,09:00:00,98.9853,18.7883,5,7049.56,119.81,29.82,24.8,1.03,116.09,130.36,24.07
2021-01-15,10:00:00,98.9853,18.7883,5,8010.86,113.55,60.32,17.41,7.42,129.02,143.06,15.45
2021-01-15,11:00:00,98.9853,18.7883,5,1922.61,3.58,29.47,25.51,135.9,105.73,114.08,9.75
2021-01-15,12:00:00,98.9853,18.7883,5,1735.69,0.99,13.54,28.85,214.58,127.7,135.82,9.25
2021-01-15,13:00:00,98.9853,18.7883,5,1735.69,0.56,8.31,26.7,231.74,129.17,136.71,9.5
2021-01-15,14:00:00,98.9853,18.7883,5,2216.34,1.23,17.82,21.7,217.44,129.37,136.73,9.88
2021-01-15,15:00:00,98.9853,18.7883,5,2964.02,1.84,32.22,19.55,211.72,134.98,142.39,10.51
2021-01-15,16:00:00,98.9853,18.7883,5,3524.78,1.98,47.3,19.07,185.97,119.16,125.81,12.03
2021-01-15,17:00:00,98.9853,18.7883,5,5233.76,2.38,94.59,24.8,145.91,115.72,122.07,17.23
2021-01-15,18:00:00,98.9853,18.7883,5,7797.24,0.91,167.25,34.33,75.82,133.88,140.87,24.07
2021-01-15,19:00:00,98.9853,18.7883,5,8972.17,4.58,211.12,40.05,8.49,139.53,147.97,29.64
2021-01-15,20:00:00,98.9853,18.7883,5,8651.73,19.45,197.41,40.05,0.03,137.72,147.67,32.17
2021-01-15,21:00:00,98.9853,18.7883,5,7583.62,24.14,168.62,36.24,0.01,135.6,146.95,31.92
2021-01-15,22:00:00,98.9853,18.7883,5,6408.69,25.03,128.87,28.85,0.01,131.08,143.82,27.87
2021-01-15,23:00:00,98.9853,18.7883,5,5447.39,28.39,91.85,19.31,0.0,122.49,136.05,21.28
2021-01-16,00:00:00,98.9853,18.7883,5,4753.11,29.5,72.66,17.64,0.0,112.02,125.69,21.53
2021-01-16,01:00:00,98.9853,18.7883,5,3738.4,23.25,60.32,15.26,0.0,99.2,112.17,22.55
2021-01-16,02:00:00,98.9853,18.7883,5,2777.1,14.98,49.35,13.11,0.03,87.58,99.85,23.31
2021-01-16,03:00:00,98.9853,18.7883,5,2136.23,10.51,40.44,11.8,0.06,79.23,91.15,24.32
2021-01-16,04:00:00,98.9853,18.7883,5,1735.69,8.94,33.24,11.21,0.07,73.67,85.02,25.59
2021-01-16,05:00:00,98.9853,18.7883,5,1468.66,8.61,27.42,10.85,0.09,69.26,79.9,26.6
2021-01-16,06:00:00,98.9853,18.7883,5,1388.55,10.84,23.31,11.21,0.05,66.75,77.16,27.36
2021-01-16,07:00:00,98.9853,18.7883,5,1869.2,23.47,21.25,13.95,0.0,68.42,79.3,29.13
2021-01-16,08:00:00,98.9853,18.7883,5,3337.86,53.64,20.74,15.97,0.2,75.07,86.65,25.84
2021-01-16,09:00:00,98.9853,18.7883,5,5180.36,88.51,25.02,14.31,2.06,86.1,98.38,17.99
2021-01-16,10:00:00,98.9853,18.7883,5,6248.47,76.89,61.69,11.8,15.38,99.29,111.58,13.81
2021-01-16,11:00:00,98.9853,18.7883,5,1949.31,3.44,27.76,18.12,154.5,97.39,105.37,14.57
2021-01-16,12:00:00,98.9853,18.7883,5,1508.71,0.78,9.68,14.78,205.99,96.32,102.68,11.53
2021-01-16,13:00:00,98.9853,18.7883,5,1241.68,0.48,5.66,11.09,197.41,78.92,84.29,9.37
2021-01-16,14:00:00,98.9853,18.7883,5,1041.41,0.66,6.6,8.58,164.51,59.78,64.16,6.9
2021-01-16,15:00:00,98.9853,18.7883,4,1014.71,1.05,9.68,7.99,143.05,45.85,49.29,6.08
2021-01-16,16:00:00,98.9853,18.7883,4,1054.76,1.41,13.2,7.27,118.73,34.67,37.26,5.57
2021-01-16,17:00:00,98.9853,18.7883,4,2323.15,4.08,44.55,10.25,82.97,34.89,37.51,9.12
2021-01-16,18:00:00,98.9853,18.7883,4,4379.27,3.63,104.19,17.64,33.62,45.07,48.62,16.72
2021-01-16,19:00:00,98.9853,18.7883,5,5554.2,13.41,130.24,23.37,0.41,56.45,61.57,23.05
2021-01-16,20:00:00,98.9853,18.7883,5,5607.61,23.02,122.01,25.27,0.01,63.58,70.22,26.35
2021-01-16,21:00:00,98.9853,18.7883,5,5180.36,25.48,106.93,24.56,0.01,66.79,74.64,27.87
2021-01-16,22:00:00,98.9853,18.7883,5,4592.9,26.82,87.05,21.46,0.0,69.12,78.02,26.35
2021-01-16,23:00:00,98.9853,18.7883,5,4272.46,30.85,69.23,18.36,0.0,70.43,80.02,24.32
2021-01-17,00:00:00,98.9853,18.7883,5,3952.03,31.74,60.32,17.88,0.0,68.45,78.16,26.6
2021-01-17,01:00:00,98.9853,18.7883,5,3257.75,25.93,51.41,15.97,0.0,63.33,72.81,27.36
2021-01-17,02:00:00,98.9853,18.7883,5,2510.07,17.66,42.16,13.71,0.01,59.55,68.8,27.11
2021-01-17,03:00:00,98.9853,18.7883,5,1949.31,12.52,34.96,12.28,0.04,57.67,66.94,27.36
2021-01-17,04:00:00,98.9853,18.7883,5,1588.82,10.06,29.13,11.33,0.06,56.4,65.58,26.85
2021-01-17,05:00:00,98.9853,18.7883,5,1308.44,9.05,21.42,8.23,0.08,55.15,64.13,20.77
2021-01-17,06:00:00,98.9853,18.7883,5,1214.98,10.17,17.82,8.23,0.08,54.98,63.99,20.77
2021-01-17,07:00:00,98.9853,18.7883,5,1695.63,20.34,18.51,11.44,0.01,57.76,67.48,24.07
2021-01-17,08:00:00,98.9853,18.7883,5,3097.53,46.05,22.28,17.41,0.14,64.95,75.4,28.63
2021-01-17,09:00:00,98.9853,18.7883,5,4592.9,71.53,29.13,21.22,1.72,72.83,83.77,29.39
2021-01-17,10:00:00,98.9853,18.7883,5,4966.74,58.12,52.09,17.17,12.34,77.96,88.3,20.77
2021-01-17,11:00:00,98.9853,18.7883,5,1134.87,2.12,16.62,14.19,113.01,61.6,67.18,8.87
2021-01-17,12:00:00,98.9853,18.7883,5,1014.71,0.85,9.43,15.26,164.51,70.72,76.09,7.85
2021-01-17,13:00:00,98.9853,18.7883,5,921.25,0.54,6.34,13.95,170.23,70.67,75.65,6.21
2021-01-17,14:00:00,98.9853,18.7883,5,1188.28,1.15,12.68,11.33,153.07,66.68,71.34,5.83
2021-01-17,15:00:00,98.9853,18.7883,5,1762.39,1.66,22.96,11.44,161.65,68.77,73.5,7.54
2021-01-17,16:00:00,98.9853,18.7883,5,2243.04,1.66,33.24,14.42,163.08,68.49,73.26,9.88
